"ensembl_gene_id","hgnc_symbol","ASD102","hek293TproteinExpr","associationGene","bait","prey","preyAll","case.ptv","control.ptv","proband.dnPTV","proband.dnMisA","proband.dnMisB","proband.dnm.damagingMissense","sibling.dnm.damagingMissense","proband.dnm.PTV","sibling.dnm.PTV","proband.dnm.damaging","sibling.dnm.damaging","proband.dnm.missense","sibling.dnm.missense","proband.dnm.synonymous","sibling.dnm.synonymous","numProband.damaging","numSibling.damaging"
NA,"CDRT15",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CDRT15L2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CDRT4",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CDSN",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CDX1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CEACAM1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CEACAM16",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CEACAM6",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CEBPD",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CEBPE",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CELA1",0,0,1,0,0,NA,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,"CELF3",0,0,1,0,0,NA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CELF5",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CELSR3",0,0,1,0,0,NA,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
NA,"CEND1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CENPBD1P",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CETN1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CFC1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CFH",0,0,1,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CGA",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CGB3",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CGB1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CGB2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CGB7",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CGB8",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CH25H",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CHADL",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CHAT",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,"CHP2",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CHRM2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CHRM3",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CHRM4",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
NA,"CHRM5",0,0,1,0,0,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CHRNB4",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CHST5",0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,"CIDEA",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CKMT1B",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLCF1",0,0,1,0,0,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLDN10",0,0,1,0,0,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLDN11",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLDN15",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLDN16",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLDN18",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLDN19",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLDN3",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLDN5",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLDN7",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLDN8",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLDN9",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLEC11A",0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLEC18A",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLEC18C",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLEC2B",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLEC2D",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLEC2L",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLEC4E",0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLEC5A",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLIP3",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLLU1",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLLU1-AS1",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLPS",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CLPSL2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CMKLR1",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CMPK2",0,0,1,0,0,NA,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
NA,"CNFN",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CNIH1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CNIH2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CNIH3",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CNN1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CNPPD1",0,0,1,0,0,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CNPY1",0,0,1,0,0,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CNTD1",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CCNP",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CNTN3",0,0,1,0,0,NA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CNTN4",0,0,1,0,0,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CNTNAP5",0,0,1,0,0,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"COL11A2",0,0,1,0,0,NA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,"COL27A1",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
NA,"COL6A6",0,0,1,0,0,NA,10,4,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
NA,"COLCA1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"COLEC11",0,0,1,0,0,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"COX16",0,0,1,0,0,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"COX6A1P2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"COX6A2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"COX6B2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"COX7A1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"COX7B2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"COX8C",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CPA5",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CPEB2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CPLX3",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,"CPLX4",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CPNE4",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CPNE6",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CRABP1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CRB3",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CRCT1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CREB3L1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,"CREBRF",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CREG2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CRH",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CRHBP",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CRIP3",0,0,1,0,0,NA,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
NA,"CRYAA",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CRYBB2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CRYGC",0,0,1,0,0,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CRYGS",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CSDC2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CSF1R",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
NA,"CSF3",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CSH1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CSH2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CSMD3",0,0,1,0,0,NA,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
NA,"CSN2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CSRNP3",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,"CSRP3",0,0,1,0,0,NA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CST11",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CST5",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CST6",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CST8",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CST9",0,0,1,0,0,NA,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CT62",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CTAGE6",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CTCFL",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CTLA4",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CTNNA3",0,0,1,0,0,NA,1,4,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
NA,"CTNND2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,"CTNS",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,"CTRB2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CTSG",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CTSS",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CTXN1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CTXN3",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
NA,"CUBN",0,0,1,0,0,NA,11,11,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
NA,"CX3CL1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CX3CR1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CXCL1",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CXCL10",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CXCL11",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CXCL13",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CXCL14",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CXCL17",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CXCL3",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CXCL9",0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CXCR2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CXCR4",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CXCR5",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CYB561",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CYB561A3",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CYB561D1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,"CYGB",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CYP21A2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CYP26C1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CYP2E1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CYP7A1",0,0,1,0,0,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
NA,"CYS1",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"CYTH4",0,0,1,0,0,NA,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
NA,"CYTIP",0,0,1,0,0,NA,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,"DACT1",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DAGLA",0,0,1,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DAOA",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DAPP1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DAZL",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DBP",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,"DBX1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DBX2",0,0,1,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DCAF4L1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,"DCHS1",0,0,1,0,0,NA,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DCHS2",0,0,1,0,0,NA,8,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
NA,"DCLK3",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DDIT3",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,"DDN",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEDD2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFA3",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFA4",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFA6",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFB104A",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFB105A",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFB106A",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFB108B",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFB110",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFB114",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFB115",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFB118",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFB123",0,0,1,0,0,NA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFB124",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFB128",0,0,1,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFB129",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFB131A",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFB132",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFB134",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFB136",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEFB4A",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEGS2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DEXI",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DHFR2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DHRS4L2",0,0,1,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DIO1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DIO2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DIO3",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DIRAS2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DIRC1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,"DKK1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DKK2",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DKK4",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DLEU7",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DLGAP2",0,0,1,0,0,NA,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NA,"DLK1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,"DLL4",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DMRT2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DMRTB1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DMRTC2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DNAH10OS",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DNAH17-AS1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DNAJB13",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,"DNAJC25-GNG10",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DNAJC27",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DND1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DNER",0,0,1,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DOC2B",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DOK4",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DOK5",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DOK6",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DOLK",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"MUCL3",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DPM2",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DPPA3",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DRAM1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DRD1",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NA,"DRD2",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DRGX",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DSCAML1",0,0,1,0,0,NA,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0
NA,"DSG3",0,0,1,0,0,NA,2,4,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
NA,"DTX4",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DUSP10",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DUSP18",0,0,1,0,0,NA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DUSP23",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DUSP26",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DUSP4",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,"DUSP5",0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,"DUSP6",0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
